X,Y,OBJECTID,Latitude,Longitude,ID,City,ZIP,L1_evse,L2_evse,DCFC,Charger_Type
-150684.3687,-798.649299999699,9469,37.996903,-121.718255,206766,Oakley,94561,0,1,0,Level 2 only
203505.7808,-476134.2764,9470,33.708554,-117.805109,206829,Tustin,92780,0,2,0,Level 2 only
319443.542399999,-459739.8182,9471,33.825207,-116.549136,206852,Palm Springs,92262,0,1,0,Level 2 only
-199572.1568,-54358.6807000004,9472,37.505978,-122.26097,206904,San Carlos,94070,0,1,0,Level 2 only
-199599.7312,-54385.5996000003,9473,37.50573,-122.261275,206905,San Carlos,94070,0,1,0,Level 2 only
-199581.1017,-54348.6820999999,9474,37.506066,-122.261074,206906,San Carlos,94070,0,2,0,Level 2 only
265865.912,-584625.2747,9475,32.714949,-117.167828,206932,San Diego,92101,0,2,0,Level 2 only
195444.046999998,-478193.9812,9476,33.691633,-117.892523,206934,Costa Mesa,92626,0,2,0,Level 2 only
-171413.4779,-55045.1867999993,9477,37.505418,-121.941897,206937,Fremont,94538,0,1,0,Level 2 only
273980.6534,-589514.6155,9478,32.668595,-117.08304,206942,National City,91950,0,0,1,DCFC only
273982.145500001,-589514.2372,9479,32.668598,-117.083024,206943,National City,91950,0,0,1,DCFC only
-179273.258300001,-3105.61710000038,9480,37.971053,-122.043592,206948,Concord,94520,0,2,0,Level 2 only
144579.9113,-422265.8218,9481,34.204672,-118.430898,207075,Los Angeles,91405,0,1,0,Level 2 only
144579.9278,-422266.8202,9482,34.204663,-118.430898,207076,Los Angeles,91405,0,1,0,Level 2 only
144582.002500001,-422269.6709,9483,34.204637,-118.430876,207077,Los Angeles,91405,0,1,0,Level 2 only
144584.034600001,-422275.5182,9484,34.204584,-118.430855,207078,Los Angeles,91405,0,1,0,Level 2 only
144584.084100001,-422278.5134,9485,34.204557,-118.430855,207079,Los Angeles,91405,0,1,0,Level 2 only
144586.177200001,-422282.4734,9486,34.204521,-118.430833,207080,Los Angeles,91405,0,1,0,Level 2 only
144587.238400001,-422285.3408,9487,34.204495,-118.430822,207081,Los Angeles,91405,0,1,0,Level 2 only
144597.605,-422254.6547,9488,34.20477,-118.430704,207082,Los Angeles,91405,0,1,0,Level 2 only
144598.6402,-422261.5172,9489,34.204708,-118.430694,207083,Los Angeles,91405,0,1,0,Level 2 only
144600.700199999,-422263.4804,9490,34.20469,-118.430672,207084,Los Angeles,91405,0,1,0,Level 2 only
144599.736299999,-422266.4923,9491,34.204663,-118.430683,207085,Los Angeles,91405,0,1,0,Level 2 only
144601.751899999,-422271.3413,9492,34.204619,-118.430662,207086,Los Angeles,91405,0,1,0,Level 2 only
144602.7984,-422273.3213,9493,34.204601,-118.430651,207087,Los Angeles,91405,0,1,0,Level 2 only
144602.8627,-422277.2039,9494,34.204566,-118.430651,207088,Los Angeles,91405,0,1,0,Level 2 only
144617.418699998,-422260.2076,9495,34.204717,-118.43049,207089,Los Angeles,91405,0,1,0,Level 2 only
144618.498300001,-422264.1844,9496,34.204681,-118.430479,207090,Los Angeles,91405,0,1,0,Level 2 only
144617.501400001,-422265.1996,9497,34.204672,-118.43049,207091,Los Angeles,91405,0,1,0,Level 2 only
144617.565699998,-422269.0822,9498,34.204637,-118.43049,207092,Los Angeles,91405,0,1,0,Level 2 only
144621.609999999,-422274.0085,9499,34.204592,-118.430447,207093,Los Angeles,91405,0,1,0,Level 2 only
144620.627799999,-422275.9111,9500,34.204575,-118.430458,207094,Los Angeles,91405,0,1,0,Level 2 only
144620.611299999,-422274.9127,9501,34.204584,-118.430458,207095,Los Angeles,91405,0,1,0,Level 2 only
144615.777800001,-422277.9887,9502,34.204557,-118.430511,207096,Los Angeles,91405,0,1,0,Level 2 only
144633.315200001,-422262.9404,9503,34.20469,-118.430318,207097,Los Angeles,91405,0,1,0,Level 2 only
144631.288199998,-422262.974,9504,34.20469,-118.43034,207098,Los Angeles,91405,0,1,0,Level 2 only
144633.381299999,-422266.934,9505,34.204654,-118.430318,207099,Los Angeles,91405,0,1,0,Level 2 only
144632.432100002,-422270.8334,9506,34.204619,-118.430329,207100,Los Angeles,91405,0,1,0,Level 2 only
144632.496399999,-422274.716,9507,34.204584,-118.430329,207101,Los Angeles,91405,0,1,0,Level 2 only
144632.546,-422277.7111,9508,34.204557,-118.430329,207102,Los Angeles,91405,0,1,0,Level 2 only
144633.576000001,-422278.6927,9509,34.204548,-118.430318,207103,Los Angeles,91405,0,1,0,Level 2 only
144636.588500001,-422282.5265,9510,34.204513,-118.430286,207104,Los Angeles,91405,0,1,0,Level 2 only
144639.586399999,-422285.4729,9511,34.204486,-118.430254,207105,Los Angeles,91405,0,1,0,Level 2 only
152327.523699999,-463077.9833,9512,33.835614,-118.354517,207108,Torrance,90503,0,2,0,Level 2 only
207532.172400001,-479405.5918,9513,33.678211,-117.762531,207148,Irvine,92618,0,2,0,Level 2 only
207526.508000001,-479413.2675,9514,33.678143,-117.762594,207149,Irvine,92618,0,2,0,Level 2 only
207505.912599999,-479370.1651,9515,33.678536,-117.762805,207150,Irvine,92618,0,1,0,Level 2 only
207538.8796,-479410.6463,9516,33.678164,-117.76246,207151,Irvine,92618,0,2,0,Level 2 only
247963.0207,-535466.1028,9517,33.163214,-117.343771,207153,Carlsbad,92008,0,2,0,Level 2 only
319440.484900001,-459739.8186,9518,33.825208,-116.549169,207164,Palm Springs,92262,0,1,0,Level 2 only
319446.398600001,-459739.3813,9519,33.82521,-116.549105,207165,Palm Springs,92262,0,2,0,Level 2 only
319449.182599999,-459739.5018,9520,33.825208,-116.549075,207166,Palm Springs,92262,0,1,0,Level 2 only
319452.231899999,-459739.2798,9521,33.825209,-116.549042,207167,Palm Springs,92262,0,1,0,Level 2 only
207514.026500002,-479375.852,9522,33.678483,-117.762719,207195,Irvine,92618,0,1,0,Level 2 only
145927.6785,-445210.9581,9523,33.997664,-118.420422,207272,Culver City,90066,0,0,8,DCFC only
139889.653099999,-442290.0865,9524,34.024881,-118.485264,207274,Santa Monica,90404,0,0,62,DCFC only
-110530.127900001,3242.61409999989,9525,38.038927,-121.261056,207276,Stockton,95212,0,0,12,DCFC only
139131.2269,-443452.8291,9526,34.014509,-118.493675,207341,Santa Monica,90401,0,2,0,Level 2 only
245797.315299999,-395629.8175,9527,34.42425,-117.3247,207357,Hesperia,92345,0,2,0,Level 2 only
322903.264800001,-459666.9745,9528,33.824722,-116.511766,207360,Palm Springs,92262,0,0,1,DCFC only
322906.4188,-459667.0804,9529,33.82472,-116.511732,207361,Palm Springs,92262,0,0,1,DCFC only
217049.501400001,-493018.7155,9530,33.553395,-117.663578,207362,Mission Viejo,92692,0,1,0,Level 2 only
217079.6415,-493249.8605,9531,33.551304,-117.663315,207363,Mission Viejo,92692,0,1,0,Level 2 only
322912.252099998,-459666.9766,9532,33.824719,-116.511669,207364,Palm Springs,92262,0,2,0,Level 2 only
-15717.6882999986,145909.388699999,9533,39.32892,-120.18248,207437,Truckee,96161,0,2,0,Level 2 only
-59628.5916000009,-301894.3375,9534,35.297971,-120.656249,207445,San Luis Obispo,93407,0,2,0,Level 2 only
-59622.3874999993,-301890.7155,9535,35.298004,-120.656181,207446,San Luis Obispo,93407,0,2,0,Level 2 only
-59603.5936999992,-301879.8506,9536,35.298103,-120.655975,207447,San Luis Obispo,93407,0,1,0,Level 2 only
-59609.9756000005,-301882.9161,9537,35.298075,-120.656045,207448,San Luis Obispo,93407,0,2,0,Level 2 only
-59616.1834999993,-301887.0934,9538,35.298037,-120.656113,207449,San Luis Obispo,93407,0,2,0,Level 2 only
267962.338399999,-573676.4219,9539,32.813199,-117.141994,207450,San Diego,92123,0,2,0,Level 2 only
319454.6336,-459739.0814,9540,33.82521,-116.549016,207494,Palm Springs,92262,0,1,0,Level 2 only
322957.606699999,-459665.7509,9541,33.824715,-116.511179,207496,Palm Springs,92262,0,2,0,Level 2 only
191586.9571,-477629.9144,9542,33.69748436,-117.9339685,207566,Fountain Valley,92708,0,2,0,Level 2 only
264500.108100001,-537098.2552,9543,33.144171,-117.167246,207593,San Marcos,92069,0,2,0,Level 2 only
-201365.225,288519.4048,9544,40.590076,-122.378716,207600,Redding,96001,0,0,1,DCFC only
-189549.4954,-56939.3543999996,9545,37.484865,-122.146801,207601,Menlo Park,94025,0,0,1,DCFC only
264499.097199999,-537101.9436,9546,33.144138,-117.167258,207602,San Marcos,92069,0,2,0,Level 2 only
264491.884599999,-537095.0644,9547,33.144202,-117.167333,207603,San Marcos,92069,0,2,0,Level 2 only
139943.278999999,-444732.6443,9548,34.002856,-118.485106,207631,Santa Monica,90405,0,2,0,Level 2 only
89779.1589000002,-293530.4035,9549,35.370923,-119.011017,207650,Bakersfield,93301,0,1,0,Level 2 only
89779.2542999983,-293530.8468,9550,35.370919,-119.011016,207651,Bakersfield,93301,0,1,0,Level 2 only
89778.8911999986,-293530.8506,9551,35.370919,-119.01102,207652,Bakersfield,93301,0,1,0,Level 2 only
89778.8878000006,-293530.5174,9552,35.370922,-119.01102,207653,Bakersfield,93301,0,1,0,Level 2 only
62603.9752999991,-187497.0043,9553,36.327483,-119.30176,207666,Visalia,93291,0,1,0,Level 2 only
62626.1937000006,-187494.618000001,9554,36.327503,-119.301512,207667,Visalia,93291,0,2,0,Level 2 only
62616.1539000012,-187494.9142,9555,36.327501,-119.301624,207668,Visalia,93291,0,1,0,Level 2 only
415116.6767,-566855.2276,9556,32.823694,-115.570964,207693,Imperial,92251,0,2,0,Level 2 only
-172686.770199999,-75613.6987999994,9557,37.320192,-121.951522,207694,San Jose,95117,0,2,0,Level 2 only
204310.543099999,-459391.205,9558,33.859326,-117.792228,207701,Anaheim,92807,0,1,3,Level 2 and DC Fast Chargers
201575.451000001,-470552.4561,9559,33.759279,-117.82454,207711,Tustin,92780,0,0,8,DCFC only
204345.364399999,-459379.8551,9560,33.859421,-117.791849,207717,Anaheim,92807,0,0,4,DCFC only
-325680.725,143750.1998,9561,39.2512316,-123.7778519,207720,Little River,95456,0,2,0,Level 2 only
149907.066399999,-455071.2324,9562,33.908173,-118.37918,207733,El Segundo,90245,0,2,0,Level 2 only
-201369.7849,288513.188200001,9563,40.590019,-122.378768,207737,Redding,96001,0,0,1,DCFC only
258105.2225,-466661.8661,9564,33.781013,-117.21353,207738,Perris,92570,0,1,0,Level 2 only
13503.0234999992,-400270.5939,9565,34.413589,-119.853082,207751,Santa Barbara,93106,0,2,0,Level 2 only
13503.3104000017,-400277.8066,9566,34.413524,-119.853079,207752,Santa Barbara,93106,0,2,0,Level 2 only
141218.549800001,-441769.1888,9567,34.029384,-118.470786,207753,Santa Monica,90404,0,2,0,Level 2 only
141212.672400001,-441771.2806,9568,34.029366,-118.47085,207754,Santa Monica,90404,0,2,0,Level 2 only
172055.116099998,-466342.4897,9569,33.802896,-118.142155,207768,Long Beach,90815,0,6,0,Level 2 only
207721.4749,-479504.4915,9570,33.677279,-117.760516,207781,Irvine,92618,0,1,0,Level 2 only
207717.087900002,-479511.2499,9571,33.677219,-117.760565,207782,Irvine,92618,0,1,0,Level 2 only
207674.260899998,-479516.9199,9572,33.677177,-117.761028,207783,Irvine,92618,0,2,0,Level 2 only
207669.664900001,-479522.685,9573,33.677126,-117.761079,207784,Irvine,92618,0,2,0,Level 2 only
85183.003800001,-214877.6282,9574,36.079323,-119.05299,207798,Porterville,93257,0,2,0,Level 2 only
13967.3718000017,-399795.1276,9575,34.417867,-119.848021,207808,Santa Barbara,93106,0,2,0,Level 2 only
417342.275199998,-549550.0685,9576,32.978807,-115.538571,207819,Brawley,92227,0,2,0,Level 2 only
-196883.755100001,-56262.9879000001,9577,37.489425,-122.230017,207875,Redwood City,94063,0,2,0,Level 2 only
-196850.7119,-56258.7613999993,9578,37.48947,-122.229644,207876,Redwood City,94063,0,2,0,Level 2 only
-174296.794399999,-56171.7850000001,9579,37.49475,-121.974286,207878,Fremont,94538,0,2,0,Level 2 only
255008.400699999,-551748.0516,9580,33.014517,-117.273355,207883,Cardiff by the Sea,92007,0,2,0,Level 2 only
255013.3334,-551776.3938,9581,33.01426,-117.273311,207884,Cardiff by the Sea,92007,0,2,0,Level 2 only
255012.079,-551749.0541,9582,33.014507,-117.273316,207885,Cardiff by the Sea,92007,0,2,0,Level 2 only
-189577.046700001,-56981.9844000004,9583,37.484476,-122.147102,207890,Menlo Park,94025,0,0,1,DCFC only
13967.0320000015,-399812.4397,9584,34.417711,-119.848025,207891,Santa Barbara,93106,0,2,0,Level 2 only
13967.0135999992,-399801.0097,9585,34.417814,-119.848025,207912,Santa Barbara,93106,0,2,0,Level 2 only
-224848.7774,-1527.94050000049,9586,37.975281,-122.563377,207934,San Anselmo,94960,0,2,0,Level 2 only
-204443.8276,-6887.59549999982,9587,37.93182,-122.32935,207959,Richmond,94805,0,0,4,DCFC only
-103167.106899999,71855.4853000008,9588,38.656961,-121.186859,207963,Folsom,95630,0,10,0,Level 2 only
-98291.8654000014,-272075.8866,9589,35.563234,-121.085481,211647,Cambria,93428,0,2,0,Level 2 only
-156967.184599999,-119549.115499999,9590,36.927784,-121.76468,211690,Watsonville,95076,0,2,0,Level 2 only
147289.419599999,-447251.8054,9591,33.979062,-118.406056,211710,Los Angeles,90094,0,2,0,Level 2 only
199115.248,-467588.2726,9592,33.786508,-117.850357,211723,Orange,92866,0,2,0,Level 2 only
-166257.3903,-70297.8028999995,9593,37.369172,-121.880075,211737,San Jose,95133,0,2,0,Level 2 only
-227045.173,-144.31750000082,9594,37.987186,-122.588835,211745,Fairfax,94930,0,2,0,Level 2 only
-182141.475400001,-115342.1095,9595,36.961071,-122.048636,211755,Santa Cruz,95060,0,3,0,Level 2 only
200683.315200001,-482955.7122,9596,33.647635,-117.837218,211768,Irvine,92617,0,2,0,Level 2 only
-40245.1339999996,-375080.8227,9597,34.639813,-120.439199,211783,Lompoc,93436,0,2,0,Level 2 only
-210150.270400001,-35575.1009,9598,37.672565,-122.386115,211789,Brisbane,94005,0,2,0,Level 2 only
-210028.977600001,-35485.4113999996,9599,37.673399,-122.384764,211790,Brisbane,94005,0,2,0,Level 2 only
-210063.095000001,-35510.6853,9600,37.673164,-122.385144,211791,Brisbane,94005,0,2,0,Level 2 only
-189900.4461,-68862.0897000004,9601,37.377567,-122.147716,211792,Los Altos Hills,94022,0,2,0,Level 2 only
-170441.6008,-67417.6745999996,9602,37.39432,-121.92804,211801,San Jose,95134,0,0,6,DCFC only
209457.2443,-482199.4853,9603,33.652609,-117.742501,211815,Irvine,92618,0,1,0,Level 2 only
209328.437100001,-482555.3538,9604,33.649428,-117.74398,211816,Irvine,92618,0,1,0,Level 2 only
171341.865800001,-428231.3524,9605,34.14655,-118.14179,211824,Pasadena,91101,0,2,0,Level 2 only
283867.136100002,-566857.0284,9606,32.87028,-116.970146,211837,Santee,92071,0,2,0,Level 2 only
141324.9681,-441541.3747,9607,34.031422,-118.469594,211857,Santa Monica,90404,0,2,0,Level 2 only
141316.995000001,-441539.5065,9608,34.03144,-118.46968,211858,Santa Monica,90404,0,2,0,Level 2 only
348814.811799999,-423530.7341,9609,34.1413125,-116.2165647,211916,Joshua Tree,92252,0,2,0,Level 2 only
-175030.496300001,-50636.8237999994,9610,37.544392,-121.983906,211950,Fremont,94538,0,2,0,Level 2 only
167398.5788,-470356.4807,9611,33.767518,-118.19325,211951,Long Beach,90802,0,1,0,Level 2 only
147106.936900001,-447084.253,9612,33.9806,-118.408,211961,Los Angeles,90094,0,1,0,Level 2 only
155761.645500001,-424688.8763,9613,34.181103,-118.310037,211969,Burbank,91502,0,1,0,Level 2 only
155757.765700001,-424693.6058,9614,34.181061,-118.31008,211970,Burbank,91502,0,1,0,Level 2 only
-78885.5309000015,75897.3201000001,9615,38.695734,-120.907986,211977,Placerville,95667,0,2,0,Level 2 only
-78893.9426999986,75908.0721000005,9616,38.69583,-120.908084,211978,Placerville,95667,0,2,0,Level 2 only
-78887.742899999,75902.2324000001,9617,38.695778,-120.908012,211979,Placerville,95667,0,2,0,Level 2 only
-78880.5483000018,75891.3808999993,9618,38.695681,-120.907928,211981,Placerville,95667,0,2,0,Level 2 only
-78900.5694999993,75914.6940000001,9619,38.695889,-120.908161,211983,Placerville,95667,0,2,0,Level 2 only
152547.723499998,-422766.7919,9620,34.198936,-118.344536,211984,Burbank,91504,0,2,0,Level 2 only
-130436.514899999,63539.4024,9621,38.57868,-121.49901,211985,Sacramento,95814,0,2,0,Level 2 only
-131269.458900001,71703.7105,9622,38.652,-121.510075,212006,Sacramento,95834,0,4,0,Level 2 only
196261.307999998,-478832.5842,9623,33.685711,-117.883867,212023,Costa Mesa,92626,0,2,0,Level 2 only
-166731.760299999,-32302.7048000004,9624,37.71081,-121.89402,212024,Dublin,94568,0,2,0,Level 2 only
250964.8928,-541769.0642,9625,33.10559,-117.313544,212033,Carlsbad,92011,0,2,0,Level 2 only
136386.125999998,-427051.3993,9626,34.16273,-118.52062,212049,Encino,91316,0,0,4,DCFC only
197090.276999999,-486363.4939,9627,33.61764,-117.87675,212051,Newport Beach,92660,0,0,8,DCFC only
200247.0143,-482709.2412,9628,33.649947,-117.841858,212086,Irvine,92697,0,2,0,Level 2 only
200736.850099999,-482954.7124,9629,33.647633,-117.836641,212087,Irvine,92617,0,2,0,Level 2 only
202589.451499999,-455883.154,9630,33.891308,-117.809944,212093,Yorba Linda,92886,0,1,0,Level 2 only
-171413.287699999,-55044.5236000009,9631,37.505424,-121.941895,212094,Fremont,94538,0,2,0,Level 2 only
-171410.7338,-55053.4708999991,9632,37.505344,-121.941864,212095,Fremont,94538,0,1,0,Level 2 only
-168592.626700001,-75381.4434999991,9633,37.32303,-121.90532,212128,San Jose,95126,0,2,0,Level 2 only
-168604.7414,-75350.0683999993,9634,37.32331,-121.905464,212129,San Jose,95126,0,2,0,Level 2 only
260091.445,-564466.9172,9635,32.89842,-117.223018,212202,San Diego,92121,0,2,0,Level 2 only
-171691.585200001,39684.7348999996,9636,38.357335,-121.967312,212206,Vacaville,95687,0,2,0,Level 2 only
-171585.438899999,39667.5223999992,9637,38.3572,-121.966092,212207,Vacaville,95687,0,2,0,Level 2 only
-171526.7512,39512.8675999995,9638,38.35582,-121.965383,212208,Vacaville,95687,0,2,0,Level 2 only
198005.252799999,-468802.6901,9639,33.775786,-117.862632,212214,Orange,92868,0,1,0,Level 2 only
198021.628699999,-468752.184,9640,33.776238,-117.862443,212215,Orange,92868,0,2,0,Level 2 only
198005.246800002,-468757.2121,9641,33.776196,-117.862621,212216,Orange,92868,0,2,0,Level 2 only
198033.326299999,-468765.4527,9642,33.776116,-117.86232,212217,Orange,92868,0,2,0,Level 2 only
198027.848299999,-468789.6464,9643,33.775899,-117.862385,212218,Orange,92868,0,2,0,Level 2 only
161316.355500001,-371470.724,9644,34.65968,-118.23906,212220,Lancaster,93536,0,1,0,Level 2 only
160931.434300002,-371476.2005,9645,34.659695,-118.243262,212221,Lancaster,93536,0,1,0,Level 2 only
167270.672699999,-378738.187,9646,34.593201,-118.175604,212222,Palmdale,93551,0,1,0,Level 2 only
167269.749400001,-378733.0983,9647,34.593247,-118.175613,212223,Palmdale,93551,0,1,0,Level 2 only
175312.0975,-380734.5528,9648,34.57379,-118.088359,212224,Palmdale,93550,0,1,0,Level 2 only
175313.287500001,-380757.175,9649,34.573586,-118.088351,212225,Palmdale,93550,0,1,0,Level 2 only
176870.931699999,-368745.5883,9650,34.681498,-118.068703,212226,Lancaster,93535,0,1,0,Level 2 only
176871.298,-368745.5809,9651,34.681498,-118.068699,212227,Lancaster,93535,0,1,0,Level 2 only
189291.450399999,-380454.3898,9652,34.573673,-117.935904,212228,Littlerock,93543,0,1,0,Level 2 only
189284.5735,-380454.5395,9653,34.573673,-117.935979,212229,Littlerock,93543,0,1,0,Level 2 only
103922.1699,-414685.8736,9654,34.278197,-118.871124,212273,Moorpark,93021,0,1,0,Level 2 only
273908.0438,-593662.9931,9655,32.631169,-117.08517,212274,Vista,91910,0,1,0,Level 2 only
-211262.4811,-24906.5418999996,9656,37.768251,-122.401806,212292,San Francisco,94103,0,6,1,Level 2 and DC Fast Chargers
-155451.900800001,-33630.8609999996,9657,37.700823,-121.765635,212293,Livermore,94551,0,2,0,Level 2 only
149897.311099999,-426780.3987,9658,34.163178,-118.37404,212308,Los Angeles,91601,0,2,0,Level 2 only
154869.335000001,-466730.6877,9659,33.802281,-118.327761,212330,Torrance,90505,0,10,0,Level 2 only
255980.408399999,-557686.5245,9660,32.960682,-117.264799,212331,Del Mar,92014,0,1,0,Level 2 only
-180869.348099999,-11188.7086999994,9661,37.898048,-122.059779,212335,Walnut Creek,94596,0,2,0,Level 2 only
176579.107900001,-460185.5883,9662,33.857592,-118.09198,212336,Cerritos,90703,0,2,0,Level 2 only
175248.962499999,-471251.1578,9663,33.758071,-118.108734,212372,Long Beach,90803,0,2,0,Level 2 only
188685.558200002,-467494.704,9664,33.789428,-117.962899,212399,Garden Grove,92841,0,2,0,Level 2 only
176408.4102,-444121.0332,9665,34.002432,-118.090328,212402,Pico Rivera,90660,0,2,0,Level 2 only
188190.3915,-453445.0239,9666,33.916178,-117.964988,212408,La Habra,90631,0,2,0,Level 2 only
156037.087099999,-462394.0999,9667,33.841192,-118.314322,212595,Torrance,90501,0,1,0,Level 2 only
156037.077100001,-462388.3322,9668,33.841244,-118.314321,212596,Torrance,90501,0,1,0,Level 2 only
396914.313900001,-474831.7925,9669,33.660746,-115.720618,212701,Indio,92201,0,0,1,DCFC only
280112.815299999,-576871.3048,9670,32.780985,-117.013557,212747,La Mesa,91942,0,0,12,DCFC only
